Usage_kWh,Lagging_Current_Reactive.Power_kVarh,Leading_Current_Reactive_Power_kVarh,CO2(tCO2),Lagging_Current_Power_Factor,Leading_Current_Power_Factor,WeekStatus,Day_of_week,Load_Type,month,day,hour,Usage_kWh_rolling_avg_3hr,Usage_kWh_lag_1hr
3.89,3.06,0.22,0.0,78.6,99.84,0,6,1,11,21,22,4.450000000000052,4.1
3.85,3.6,0.0,0.0,73.04,100.0,0,6,1,11,21,22,3.9466666666667187,3.89
3.89,3.56,0.0,0.0,73.77,100.0,0,6,1,11,21,22,3.876666666666719,3.85
3.92,3.17,0.0,0.0,77.76,100.0,0,6,1,11,21,23,3.8866666666667187,3.89
3.74,2.92,0.0,0.0,78.82,100.0,0,6,0,11,21,23,3.8500000000000525,3.92
3.71,2.95,0.07,0.0,78.27,99.98,0,6,0,11,21,23,3.790000000000052,3.74
3.71,3.2,0.04,0.0,75.72,99.99,0,6,0,11,21,23,3.720000000000052,3.71
3.82,2.99,0.0,0.0,78.75,100.0,0,4,0,11,22,0,3.746666666666718,3.71
3.71,2.92,0.0,0.0,78.58,100.0,0,4,0,11,22,0,3.746666666666719,3.82
3.74,3.31,0.0,0.0,74.88,100.0,0,4,0,11,22,0,3.756666666666719,3.71
3.78,3.02,0.11,0.0,78.13,99.96,0,4,0,11,22,0,3.7433333333333856,3.74
3.74,3.46,0.0,0.0,73.41,100.0,0,4,0,11,22,1,3.7533333333333854,3.78
3.85,3.2,0.0,0.0,76.9,100.0,0,4,0,11,22,1,3.7900000000000524,3.74
3.82,3.17,0.0,0.0,76.95,100.0,0,4,0,11,22,1,3.8033333333333856,3.85
3.74,3.17,0.0,0.0,76.28,100.0,0,4,0,11,22,1,3.8033333333333856,3.82
4.68,3.92,0.0,0.0,76.66,100.0,0,4,0,11,22,2,4.080000000000052,3.74
4.32,3.67,0.0,0.0,76.21,100.0,0,4,0,11,22,2,4.2466666666667185,4.68
3.71,3.13,0.0,0.0,76.43,100.0,0,4,0,11,22,2,4.236666666666719,4.32
3.46,3.2,0.0,0.0,73.42,100.0,0,4,0,11,22,2,3.8300000000000516,3.71
3.17,3.02,0.0,0.0,72.4,100.0,0,4,0,11,22,3,3.4466666666667187,3.46
3.2,3.13,0.0,0.0,71.49,100.0,0,4,0,11,22,3,3.2766666666667184,3.17
3.17,2.92,0.0,0.0,73.55,100.0,0,4,0,11,22,3,3.1800000000000517,3.2
3.2,3.1,0.0,0.0,71.82,100.0,0,4,0,11,22,4,3.1900000000000523,3.17
3.24,3.06,0.0,0.0,72.7,100.0,0,4,0,11,22,4,3.203333333333385,3.2
3.2,3.13,0.0,0.0,71.49,100.0,0,4,0,11,22,4,3.2133333333333858,3.24
3.2,3.17,0.0,0.0,71.04,100.0,0,4,0,11,22,4,3.2133333333333858,3.2
3.42,3.1,0.0,0.0,74.09,100.0,0,4,0,11,22,5,3.2733333333333854,3.2
3.78,3.24,0.0,0.0,75.93,100.0,0,4,0,11,22,5,3.4666666666667183,3.42
4.39,4.32,0.0,0.0,71.28,100.0,0,4,0,11,22,5,3.8633333333333852,3.78
3.49,3.28,0.0,0.0,72.87,100.0,0,4,0,11,22,5,3.8866666666667187,4.39
3.1,2.59,0.0,0.0,76.74,100.0,0,4,0,11,22,6,3.660000000000052,3.49
3.17,2.66,0.0,0.0,76.6,100.0,0,4,0,11,22,6,3.2533333333333854,3.1
3.13,2.77,0.0,0.0,74.89,100.0,0,4,0,11,22,6,3.133333333333385,3.17
3.17,2.59,0.04,0.0,77.44,99.99,0,4,0,11,22,6,3.1566666666667182,3.13
3.1,2.88,0.0,0.0,73.26,100.0,0,4,0,11,22,7,3.133333333333385,3.17
3.06,2.52,0.0,0.0,77.19,100.0,0,4,0,11,22,7,3.1100000000000514,3.1
3.17,2.27,0.11,0.0,81.3,99.94,0,4,0,11,22,7,3.1100000000000514,3.06
4.79,2.99,0.04,0.0,84.83,100.0,0,4,0,11,22,7,3.6733333333333853,3.17
6.3,2.41,0.07,0.0,93.4,99.99,0,4,0,11,22,8,4.7533333333333845,4.79
41.51,27.36,0.04,0.02,83.49,100.0,0,4,0,11,22,8,17.533333333333385,6.3
101.48,59.04,0.0,0.05,86.44,100.0,0,4,0,11,22,8,49.763333333333385,41.51
120.67,65.66,0.0,0.06,87.84,100.0,0,4,0,11,22,8,87.88666666666671,101.48
120.82,47.66,0.0,0.06,93.02,100.0,0,4,2,11,22,9,114.32333333333338,120.67
103.5,39.35,0.0,0.05,93.47,100.0,0,4,1,11,22,10,114.99666666666671,120.82
113.87,42.84,0.0,0.05,93.6,100.0,0,4,1,11,22,10,112.73000000000006,103.5
96.62,55.73,0.0,0.04,86.62,100.0,0,4,1,11,22,11,104.66333333333337,113.87
70.63,40.21,0.0,0.03,86.9,100.0,0,4,1,11,22,11,93.7066666666667,96.62
55.69,28.66,2.48,0.03,88.92,99.9,0,4,1,11,22,12,74.31333333333338,70.63
5.22,0.0,20.7,0.0,100.0,24.45,0,4,2,11,22,12,43.84666666666672,55.69
6.44,0.0,20.48,0.0,100.0,30.0,0,4,2,11,22,12,22.45000000000005,5.22
6.62,0.0,20.3,0.0,100.0,31.0,0,4,2,11,22,12,6.093333333333386,6.44
6.55,0.0,20.66,0.0,100.0,30.22,0,4,2,11,22,13,6.536666666666719,6.62
41.87,14.98,8.39,0.02,94.16,98.05,0,4,2,11,22,13,18.346666666666717,6.55
75.35,36.14,0.0,0.03,90.17,100.0,0,4,2,11,22,13,41.25666666666672,41.87
93.67,54.07,0.0,0.04,86.61,100.0,0,4,2,11,22,13,70.29666666666672,75.35
83.63,43.09,0.0,0.04,88.89,100.0,0,4,2,11,22,14,84.21666666666671,93.67
87.77,49.25,0.0,0.04,87.21,100.0,0,4,2,11,22,14,88.35666666666673,83.63
89.06,49.68,0.0,0.04,87.33,100.0,0,4,2,11,22,14,86.82000000000005,87.77
85.54,46.48,0.0,0.04,87.87,100.0,0,4,2,11,22,14,87.4566666666667,89.06
70.52,34.7,0.0,0.03,89.73,100.0,0,4,2,11,22,15,81.70666666666672,85.54
79.34,42.59,0.0,0.04,88.11,100.0,0,4,2,11,22,15,78.46666666666671,70.52
80.24,37.84,0.0,0.04,90.45,100.0,0,4,2,11,22,15,76.70000000000005,79.34
80.57,44.42,0.0,0.04,87.57,100.0,0,4,2,11,22,15,80.05000000000005,80.24
79.6,43.13,0.0,0.04,87.92,100.0,0,4,2,11,22,16,80.13666666666671,80.57
81.07,44.78,0.0,0.04,87.53,100.0,0,4,2,11,22,16,80.41333333333337,79.6
97.96,59.11,0.0,0.04,85.62,100.0,0,4,2,11,22,16,86.21000000000004,81.07
95.04,54.76,0.0,0.04,86.65,100.0,0,4,2,11,22,16,91.35666666666673,97.96
84.67,47.27,0.0,0.04,87.31,100.0,0,4,2,11,22,17,92.55666666666673,95.04
58.07,20.56,0.0,0.03,94.27,100.0,0,4,1,11,22,17,79.26000000000006,84.67
46.12,8.53,0.97,0.02,98.33,99.98,0,4,1,11,22,17,62.9533333333334,58.07
32.94,0.07,3.46,0.02,100.0,99.45,0,4,1,11,22,17,45.71000000000006,46.12
32.87,4.0,1.69,0.02,99.27,99.87,0,4,1,11,22,18,37.31000000000005,32.94
45.68,18.36,0.0,0.02,92.79,100.0,0,4,1,11,22,18,37.163333333333384,32.87
70.16,37.01,0.0,0.03,88.45,100.0,0,4,1,11,22,18,49.57000000000005,45.68
67.79,26.64,0.0,0.03,93.07,100.0,0,4,1,11,22,18,61.21000000000006,70.16
82.37,39.17,0.0,0.04,90.31,100.0,0,4,1,11,22,19,73.44000000000005,67.79
67.21,27.86,0.0,0.03,92.38,100.0,0,4,1,11,22,19,72.45666666666672,82.37
71.71,30.78,0.0,0.03,91.89,100.0,0,4,1,11,22,19,73.76333333333338,67.21
75.53,33.16,0.0,0.03,91.56,100.0,0,4,1,11,22,19,71.48333333333339,71.71
71.78,29.99,0.0,0.03,92.27,100.0,0,4,1,11,22,20,73.00666666666672,75.53
72.86,32.04,0.0,0.03,91.54,100.0,0,4,2,11,22,20,73.39000000000006,71.78
74.88,33.91,0.0,0.03,91.09,100.0,0,4,2,11,22,20,73.17333333333339,72.86
68.98,27.9,0.0,0.03,92.7,100.0,0,4,2,11,22,20,72.24000000000005,74.88
43.6,7.96,1.04,0.02,98.37,99.97,0,4,2,11,22,21,62.486666666666714,68.98
18.65,0.11,11.16,0.01,100.0,85.81,0,4,2,11,22,21,43.74333333333339,43.6
4.97,0.0,21.71,0.0,100.0,22.32,0,4,2,11,22,21,22.40666666666672,18.65
4.07,0.0,21.89,0.0,100.0,18.28,0,4,2,11,22,21,9.230000000000052,4.97
4.07,0.0,21.46,0.0,100.0,18.63,0,4,2,11,22,22,4.370000000000052,4.07
3.74,2.84,0.61,0.0,79.64,98.7,0,4,1,11,22,22,3.960000000000053,4.07
3.82,3.1,0.22,0.0,77.65,99.83,0,4,1,11,22,22,3.876666666666719,3.74
3.78,3.02,0.22,0.0,78.13,99.83,0,4,1,11,22,22,3.780000000000052,3.82
3.74,2.74,0.32,0.0,80.67,99.64,0,4,1,11,22,23,3.780000000000052,3.78
3.71,2.81,0.29,0.0,79.72,99.7,0,4,0,11,22,23,3.7433333333333856,3.74
3.67,2.88,0.25,0.0,78.67,99.77,0,4,0,11,22,23,3.706666666666719,3.71
3.74,3.02,0.14,0.0,77.8,99.93,0,4,0,11,22,23,3.706666666666719,3.67
3.78,3.1,0.0,0.0,77.32,100.0,0,0,0,11,23,0,3.730000000000052,3.74
4.64,2.41,0.07,0.0,88.74,99.99,0,0,0,11,23,0,4.053333333333385,3.78
4.18,2.45,0.25,0.0,86.27,99.82,0,0,0,11,23,0,4.200000000000052,4.64
3.53,2.45,0.36,0.0,82.15,99.48,0,0,0,11,23,0,4.116666666666719,4.18
3.67,2.48,0.4,0.0,82.86,99.41,0,0,0,11,23,1,3.793333333333385,3.53
3.67,2.45,0.4,0.0,83.17,99.41,0,0,0,11,23,1,3.623333333333385,3.67
3.6,2.45,0.4,0.0,82.67,99.39,0,0,0,11,23,1,3.6466666666667193,3.67
3.64,2.38,0.43,0.0,83.7,99.31,0,0,0,11,23,1,3.6366666666667187,3.6
3.67,2.34,0.47,0.0,84.32,99.19,0,0,0,11,23,2,3.6366666666667187,3.64
3.2,1.91,0.47,0.0,85.87,98.94,0,0,0,11,23,2,3.5033333333333854,3.67
3.06,1.8,0.5,0.0,86.19,98.69,0,0,0,11,23,2,3.310000000000052,3.2
3.02,1.87,0.43,0.0,85.02,99.0,0,0,0,11,23,2,3.0933333333333852,3.06
3.02,1.94,0.32,0.0,84.14,99.44,0,0,0,11,23,3,3.033333333333386,3.02
3.06,1.98,0.32,0.0,83.96,99.46,0,0,0,11,23,3,3.033333333333385,3.02
3.02,1.98,0.36,0.0,83.63,99.3,0,0,0,11,23,3,3.033333333333386,3.06
3.2,2.09,0.29,0.0,83.72,99.59,0,0,0,11,23,3,3.0933333333333857,3.02
3.67,2.3,0.04,0.0,84.73,99.99,0,0,0,11,23,4,3.296666666666719,3.2
3.42,2.2,0.14,0.0,84.1,99.92,0,0,0,11,23,4,3.4300000000000517,3.67
3.06,1.94,0.4,0.0,84.46,99.16,0,0,0,11,23,4,3.3833333333333857,3.42
3.56,2.38,0.47,0.0,83.13,99.14,0,0,0,11,23,4,3.3466666666667186,3.06
3.56,2.38,0.4,0.0,83.13,99.37,0,0,0,11,23,5,3.3933333333333855,3.56
2.95,1.69,0.5,0.0,86.77,98.59,0,0,0,11,23,5,3.356666666666719,3.56
2.99,1.84,0.43,0.0,85.17,98.98,0,0,0,11,23,5,3.166666666666719,2.95
2.99,1.76,0.5,0.0,86.18,98.63,0,0,0,11,23,5,2.9766666666667185,2.99
2.95,1.66,0.58,0.0,87.15,98.12,0,0,0,11,23,6,2.9766666666667194,2.99
2.99,1.66,0.58,0.0,87.43,98.17,0,0,0,11,23,6,2.9766666666667194,2.95
2.92,1.58,0.61,0.0,87.95,97.89,0,0,0,11,23,6,2.953333333333386,2.99
2.92,1.69,0.5,0.0,86.55,98.57,0,0,0,11,23,6,2.9433333333333853,2.92
2.99,2.05,0.25,0.0,82.48,99.65,0,0,0,11,23,7,2.9433333333333853,2.92
3.02,2.12,0.18,0.0,81.85,99.82,0,0,0,11,23,7,2.9766666666667185,2.99
3.53,2.2,0.25,0.0,84.87,99.75,0,0,0,11,23,7,3.1800000000000517,3.02
6.12,2.66,0.14,0.0,91.71,99.97,0,0,0,11,23,7,4.223333333333385,3.53
6.59,2.52,0.0,0.0,93.4,100.0,0,0,0,11,23,8,5.413333333333386,6.12
42.23,30.67,0.07,0.02,80.91,100.0,0,0,0,11,23,8,18.313333333333386,6.59
82.4,66.17,0.0,0.04,77.97,100.0,0,0,0,11,23,8,43.740000000000045,42.23
90.9,67.72,0.0,0.04,80.19,100.0,0,0,0,11,23,8,71.84333333333338,82.4
99.25,56.38,0.0,0.05,86.95,100.0,0,0,0,11,23,9,90.85000000000007,90.9
93.06,51.34,0.0,0.04,87.56,100.0,0,0,2,11,23,9,94.40333333333338,99.25
73.69,35.03,0.0,0.03,90.31,100.0,0,0,2,11,23,9,88.66666666666673,93.06
63.36,27.47,0.0,0.03,91.75,100.0,0,0,2,11,23,9,76.70333333333339,73.69
75.67,36.47,0.0,0.03,90.08,100.0,0,0,2,11,23,10,70.90666666666671,63.36
70.96,35.57,0.0,0.03,89.4,100.0,0,0,1,11,23,10,69.99666666666671,75.67
100.69,59.62,0.0,0.05,86.05,100.0,0,0,1,11,23,10,82.44000000000005,70.96
83.66,43.06,0.0,0.04,88.91,100.0,0,0,1,11,23,10,85.10333333333338,100.69
65.77,32.11,0.0,0.03,89.86,100.0,0,0,1,11,23,11,83.37333333333338,83.66
73.66,36.36,0.0,0.03,89.67,100.0,0,0,1,11,23,11,74.36333333333339,65.77
67.03,28.01,0.0,0.03,92.27,100.0,0,0,1,11,23,11,68.82000000000005,73.66
66.89,31.25,0.0,0.03,90.6,100.0,0,0,1,11,23,11,69.19333333333338,67.03
66.42,29.38,0.29,0.03,91.45,100.0,0,0,1,11,23,12,66.78000000000004,66.89
24.8,0.04,9.43,0.01,100.0,93.47,0,0,2,11,23,12,52.70333333333338,66.42
10.12,0.0,18.68,0.0,100.0,47.63,0,0,2,11,23,12,33.78000000000005,24.8
6.52,0.0,20.27,0.0,100.0,30.62,0,0,2,11,23,12,13.813333333333384,10.12
6.7,0.0,21.02,0.0,100.0,30.37,0,0,2,11,23,13,7.780000000000052,6.52
57.17,23.08,3.53,0.03,92.73,99.81,0,0,2,11,23,13,23.463333333333384,6.7
80.35,44.32,0.0,0.04,87.56,100.0,0,0,2,11,23,13,48.07333333333338,57.17
92.52,52.16,0.0,0.04,87.11,100.0,0,0,2,11,23,13,76.68000000000005,80.35
85.9,47.3,0.0,0.04,87.6,100.0,0,0,2,11,23,14,86.25666666666672,92.52
80.64,43.06,0.0,0.04,88.21,100.0,0,0,2,11,23,14,86.3533333333334,85.9
87.95,47.34,0.0,0.04,88.05,100.0,0,0,2,11,23,14,84.83000000000006,80.64
72.54,41.47,0.0,0.03,86.81,100.0,0,0,2,11,23,14,80.37666666666672,87.95
74.3,39.46,0.0,0.03,88.32,100.0,0,0,2,11,23,15,78.26333333333339,72.54
78.23,47.23,0.0,0.04,85.61,100.0,0,0,2,11,23,15,75.02333333333338,74.3
110.48,68.65,0.0,0.05,84.94,100.0,0,0,2,11,23,15,87.67000000000006,78.23
80.32,44.93,0.0,0.04,87.27,100.0,0,0,2,11,23,15,89.67666666666672,110.48
89.39,51.12,0.0,0.04,86.81,100.0,0,0,2,11,23,16,93.39666666666672,80.32
86.04,48.89,0.0,0.04,86.94,100.0,0,0,2,11,23,16,85.25000000000004,89.39
76.0,43.63,0.0,0.03,86.73,100.0,0,0,2,11,23,16,83.81000000000006,86.04
104.29,62.78,0.0,0.05,85.67,100.0,0,0,2,11,23,16,88.77666666666671,76.0
86.11,48.67,0.0,0.04,87.06,100.0,0,0,2,11,23,17,88.80000000000005,104.29
86.98,45.97,0.0,0.04,88.41,100.0,0,0,1,11,23,17,92.46000000000005,86.11
52.7,17.14,0.5,0.02,95.1,100.0,0,0,1,11,23,17,75.26333333333339,86.98
34.13,0.22,4.18,0.02,100.0,99.26,0,0,1,11,23,17,57.936666666666724,52.7
34.27,4.07,1.94,0.02,99.3,99.84,0,0,1,11,23,18,40.366666666666724,34.13
54.61,29.2,0.0,0.03,88.19,100.0,0,0,1,11,23,18,41.00333333333339,34.27
63.9,34.31,0.0,0.03,88.1,100.0,0,0,1,11,23,18,50.926666666666726,54.61
56.02,21.71,0.0,0.03,93.24,100.0,0,0,1,11,23,18,58.17666666666671,63.9
68.8,30.31,0.0,0.03,91.51,100.0,0,0,1,11,23,19,62.906666666666716,56.02
65.23,28.55,0.0,0.03,91.61,100.0,0,0,1,11,23,19,63.35000000000005,68.8
69.48,31.82,0.0,0.03,90.92,100.0,0,0,1,11,23,19,67.83666666666672,65.23
66.17,27.94,0.0,0.03,92.12,100.0,0,0,1,11,23,19,66.96000000000005,69.48
72.94,32.69,0.0,0.03,91.25,100.0,0,0,1,11,23,20,69.53000000000004,66.17
59.58,24.3,0.0,0.03,92.59,100.0,0,0,2,11,23,20,66.23000000000006,72.94
53.39,19.87,0.0,0.02,93.72,100.0,0,0,2,11,23,20,61.97000000000005,59.58
45.68,10.91,0.0,0.02,97.26,100.0,0,0,2,11,23,20,52.88333333333338,53.39
23.36,1.84,8.89,0.01,99.69,93.46,0,0,2,11,23,21,40.81000000000005,45.68
7.52,0.0,18.47,0.0,100.0,37.71,0,0,2,11,23,21,25.520000000000053,23.36
5.29,0.0,20.2,0.0,100.0,25.33,0,0,2,11,23,21,12.05666666666672,7.52
5.22,0.0,20.12,0.0,100.0,25.11,0,0,2,11,23,21,6.010000000000052,5.29
5.26,0.0,19.91,0.0,100.0,25.54,0,0,2,11,23,22,5.256666666666718,5.22
4.93,5.18,0.29,0.0,68.94,99.83,0,0,1,11,23,22,5.136666666666719,5.26
4.86,5.11,0.0,0.0,68.92,100.0,0,0,1,11,23,22,5.016666666666719,4.93
4.86,4.43,0.0,0.0,73.9,100.0,0,0,1,11,23,22,4.883333333333385,4.86
4.75,3.46,0.0,0.0,80.83,100.0,0,0,1,11,23,23,4.823333333333386,4.86
4.68,2.59,0.0,0.0,87.49,100.0,0,0,0,11,23,23,4.763333333333385,4.75
4.61,2.2,0.07,0.0,90.25,99.99,0,0,0,11,23,23,4.680000000000052,4.68
3.92,2.41,0.25,0.0,85.19,99.8,0,0,0,11,23,23,4.403333333333386,4.61
3.49,2.59,0.29,0.0,80.3,99.66,1,2,0,11,24,0,4.006666666666718,3.92
3.56,2.74,0.11,0.0,79.25,99.95,1,2,0,11,24,0,3.656666666666719,3.49
3.56,2.7,0.14,0.0,79.68,99.92,1,2,0,11,24,0,3.5366666666667186,3.56
3.02,2.3,0.07,0.0,79.56,99.97,1,2,0,11,24,0,3.3800000000000523,3.56
3.56,2.81,0.14,0.0,78.49,99.92,1,2,0,11,24,1,3.3800000000000523,3.02
3.6,2.92,0.11,0.0,77.66,99.95,1,2,0,11,24,1,3.3933333333333855,3.56
3.49,2.81,0.14,0.0,77.89,99.92,1,2,0,11,24,1,3.5500000000000522,3.6
3.56,2.84,0.14,0.0,78.17,99.92,1,2,0,11,24,2,3.5500000000000522,3.49
3.6,3.24,0.04,0.0,74.33,99.99,1,2,0,11,24,2,3.5500000000000522,3.56
3.6,2.92,0.11,0.0,77.66,99.95,1,2,0,11,24,2,3.5866666666667193,3.6
3.56,2.7,0.11,0.0,79.68,99.95,1,2,0,11,24,2,3.586666666666719,3.6
3.56,2.99,0.07,0.0,76.57,99.98,1,2,0,11,24,3,3.5733333333333857,3.56
3.64,3.24,0.04,0.0,74.7,99.99,1,2,0,11,24,3,3.586666666666719,3.56
3.56,3.13,0.0,0.0,75.1,100.0,1,2,0,11,24,3,3.586666666666719,3.64
3.89,3.42,0.0,0.0,75.1,100.0,1,2,0,11,24,3,3.6966666666667187,3.56
4.79,3.78,0.0,0.0,78.5,100.0,1,2,0,11,24,4,4.0800000000000525,3.89
4.25,3.49,0.0,0.0,77.28,100.0,1,2,0,11,24,4,4.310000000000052,4.79
3.64,3.2,0.0,0.0,75.1,100.0,1,2,0,11,24,4,4.226666666666719,4.25
3.6,3.24,0.0,0.0,74.33,100.0,1,2,0,11,24,4,3.830000000000052,3.64
3.13,2.88,0.0,0.0,73.59,100.0,1,2,0,11,24,5,3.456666666666719,3.6
3.02,2.77,0.0,0.0,73.7,100.0,1,2,0,11,24,5,3.250000000000052,3.13
3.02,2.84,0.0,0.0,72.85,100.0,1,2,0,11,24,5,3.0566666666667186,3.02
3.1,2.95,0.0,0.0,72.44,100.0,1,2,0,11,24,5,3.046666666666719,3.02
3.02,2.7,0.0,0.0,74.55,100.0,1,2,0,11,24,6,3.046666666666719,3.1
3.06,2.66,0.0,0.0,75.47,100.0,1,2,0,11,24,6,3.060000000000052,3.02
3.02,2.84,0.0,0.0,72.85,100.0,1,2,0,11,24,6,3.033333333333386,3.06
3.1,3.06,0.0,0.0,71.17,100.0,1,2,0,11,24,7,3.060000000000052,3.02
3.64,3.56,0.0,0.0,71.49,100.0,1,2,0,11,24,7,3.2533333333333854,3.1
3.71,3.42,0.0,0.0,73.53,100.0,1,2,0,11,24,7,3.4833333333333854,3.64
3.53,3.2,0.0,0.0,74.09,100.0,1,2,0,11,24,7,3.626666666666719,3.71
3.35,3.42,0.0,0.0,69.98,100.0,1,2,0,11,24,8,3.530000000000052,3.53
3.92,4.39,0.0,0.0,66.6,100.0,1,2,0,11,24,8,3.6000000000000525,3.35
3.13,3.02,0.0,0.0,71.96,100.0,1,2,0,11,24,8,3.4666666666667187,3.92
3.2,1.26,3.31,0.0,93.05,69.51,1,2,0,11,24,8,3.416666666666719,3.13
3.24,0.0,14.08,0.0,100.0,22.43,1,2,0,11,24,9,3.1900000000000523,3.2
3.38,0.0,13.79,0.0,100.0,23.81,1,2,0,11,24,9,3.2733333333333854,3.24
3.42,0.0,13.68,0.0,100.0,24.25,1,2,0,11,24,9,3.3466666666667186,3.38
3.38,0.0,13.64,0.0,100.0,24.05,1,2,0,11,24,9,3.3933333333333855,3.42
3.46,0.0,13.79,0.0,100.0,24.34,1,2,0,11,24,10,3.420000000000052,3.38
3.42,0.0,13.43,0.0,100.0,24.68,1,2,0,11,24,10,3.420000000000052,3.46
3.74,0.0,18.54,0.0,100.0,19.77,1,2,0,11,24,10,3.5400000000000524,3.42
3.85,0.0,20.92,0.0,100.0,18.1,1,2,0,11,24,10,3.670000000000052,3.74
3.92,0.0,20.95,0.0,100.0,18.39,1,2,0,11,24,11,3.836666666666719,3.85
3.78,0.0,19.3,0.0,100.0,19.22,1,2,0,11,24,11,3.8500000000000525,3.92
3.24,0.0,13.82,0.0,100.0,22.83,1,2,0,11,24,11,3.6466666666667193,3.78
3.28,0.0,13.64,0.0,100.0,23.38,1,2,0,11,24,11,3.4333333333333855,3.24
3.78,0.0,16.63,0.0,100.0,22.16,1,2,0,11,24,12,3.4333333333333855,3.28
4.18,0.0,19.51,0.0,100.0,20.95,1,2,0,11,24,12,3.746666666666718,3.78
3.46,0.0,13.61,0.0,100.0,24.64,1,2,0,11,24,12,3.8066666666667186,4.18
3.35,0.0,13.79,0.0,100.0,23.61,1,2,0,11,24,12,3.6633333333333855,3.46
3.46,0.0,15.34,0.0,100.0,22.0,1,2,0,11,24,13,3.4233333333333853,3.35
3.89,0.0,21.85,0.0,100.0,17.53,1,2,0,11,24,13,3.5666666666667184,3.46
5.72,0.0,21.2,0.0,100.0,26.05,1,2,0,11,24,13,4.356666666666719,3.89
5.83,0.0,20.99,0.0,100.0,26.76,1,2,0,11,24,13,5.146666666666719,5.72
5.26,0.0,21.46,0.0,100.0,23.81,1,2,0,11,24,14,5.603333333333386,5.83
4.57,0.0,21.46,0.0,100.0,20.83,1,2,0,11,24,14,5.220000000000052,5.26
4.57,0.0,21.38,0.0,100.0,20.9,1,2,0,11,24,14,4.800000000000052,4.57
4.64,0.0,21.24,0.0,100.0,21.34,1,2,0,11,24,14,4.593333333333386,4.57
4.61,0.0,21.31,0.0,100.0,21.14,1,2,0,11,24,15,4.606666666666719,4.64
4.57,0.0,21.06,0.0,100.0,21.21,1,2,0,11,24,15,4.606666666666719,4.61
4.54,0.0,21.06,0.0,100.0,21.07,1,2,0,11,24,15,4.573333333333385,4.57
5.33,0.0,21.1,0.0,100.0,24.49,1,2,0,11,24,15,4.813333333333386,4.54
5.44,0.0,20.92,0.0,100.0,25.17,1,2,0,11,24,16,5.103333333333386,5.33
4.61,0.0,20.77,0.0,100.0,21.67,1,2,0,11,24,16,5.126666666666718,5.44
4.61,0.0,20.81,0.0,100.0,21.63,1,2,0,11,24,16,4.886666666666719,4.61
5.69,0.0,20.81,0.0,100.0,26.37,1,2,0,11,24,16,4.970000000000052,4.61
5.83,0.0,20.45,0.0,100.0,27.42,1,2,0,11,24,17,5.376666666666719,5.69
5.9,0.0,20.41,0.0,100.0,27.77,1,2,0,11,24,17,5.806666666666719,5.83
4.79,0.0,17.57,0.0,100.0,26.3,1,2,0,11,24,17,5.506666666666718,5.9
3.85,0.0,18.32,0.0,100.0,20.57,1,2,0,11,24,17,4.846666666666719,4.79
3.67,0.0,13.93,0.0,100.0,25.48,1,2,0,11,24,18,4.103333333333386,3.85
3.6,0.0,8.24,0.0,100.0,40.04,1,2,0,11,24,18,3.706666666666719,3.67
3.71,0.0,13.0,0.0,100.0,27.44,1,2,0,11,24,18,3.660000000000052,3.6
3.71,0.0,18.83,0.0,100.0,19.33,1,2,0,11,24,18,3.6733333333333853,3.71
3.74,0.0,17.53,0.0,100.0,20.87,1,2,0,11,24,19,3.720000000000052,3.71
3.67,0.0,17.35,0.0,100.0,20.69,1,2,0,11,24,19,3.706666666666719,3.74
4.14,0.0,20.59,0.0,100.0,19.71,1,2,0,11,24,19,3.8500000000000525,3.67
3.96,0.0,20.48,0.0,100.0,18.98,1,2,0,11,24,19,3.9233333333333853,4.14
3.2,0.0,14.98,0.0,100.0,20.89,1,2,0,11,24,20,3.766666666666719,3.96
3.1,0.0,13.97,0.0,100.0,21.66,1,2,0,11,24,20,3.420000000000052,3.2
3.06,0.0,13.97,0.0,100.0,21.4,1,2,0,11,24,20,3.120000000000052,3.1
3.06,0.0,14.0,0.0,100.0,21.35,1,2,0,11,24,20,3.0733333333333857,3.06
3.2,0.0,13.93,0.0,100.0,22.39,1,2,0,11,24,21,3.106666666666719,3.06
3.06,0.0,13.97,0.0,100.0,21.4,1,2,0,11,24,21,3.106666666666719,3.2
3.1,0.0,13.93,0.0,100.0,21.72,1,2,0,11,24,21,3.120000000000052,3.06
3.06,0.0,13.72,0.0,100.0,21.77,1,2,0,11,24,22,3.0733333333333857,3.1
3.53,2.81,0.22,0.0,78.24,99.81,1,2,0,11,24,22,3.230000000000052,3.06
3.46,3.1,0.0,0.0,74.48,100.0,1,2,0,11,24,22,3.3500000000000525,3.53
3.38,3.24,0.0,0.0,72.19,100.0,1,2,0,11,24,22,3.4566666666667185,3.46
2.92,2.81,0.0,0.0,72.05,100.0,1,2,0,11,24,23,3.2533333333333854,3.38
2.84,2.27,0.07,0.0,78.11,99.97,1,2,0,11,24,23,3.0466666666667184,2.92
2.84,2.09,0.18,0.0,80.54,99.8,1,2,0,11,24,23,2.8666666666667187,2.84
2.77,1.98,0.18,0.0,81.35,99.79,1,2,0,11,24,23,2.8166666666667184,2.84
3.38,2.77,0.0,0.0,77.34,100.0,1,3,0,11,25,0,2.996666666666719,2.77
3.28,2.88,0.0,0.0,75.14,100.0,1,3,0,11,25,0,3.1433333333333855,3.38
