Usage_kWh,Lagging_Current_Reactive.Power_kVarh,Leading_Current_Reactive_Power_kVarh,CO2(tCO2),Lagging_Current_Power_Factor,Leading_Current_Power_Factor,WeekStatus,Day_of_week,Load_Type,month,day,hour
2.88,0.0,11.52,0.0,100.0,24.25,1,3,0,9,16,18
2.84,0.0,11.59,0.0,100.0,23.8,1,3,0,9,16,19
3.06,0.0,12.89,0.0,100.0,23.1,1,3,0,9,16,19
3.56,0.0,17.78,0.0,100.0,19.63,1,3,0,9,16,19
3.28,0.0,15.37,0.0,100.0,20.87,1,3,0,9,16,19
3.28,0.0,15.16,0.0,100.0,21.15,1,3,0,9,16,20
3.49,0.0,17.14,0.0,100.0,19.95,1,3,0,9,16,20
2.95,0.0,11.52,0.0,100.0,24.81,1,3,0,9,16,20
2.92,0.0,11.56,0.0,100.0,24.49,1,3,0,9,16,20
2.99,0.0,11.52,0.0,100.0,25.12,1,3,0,9,16,21
2.92,0.0,11.45,0.0,100.0,24.71,1,3,0,9,16,21
2.92,0.0,11.48,0.0,100.0,24.65,1,3,0,9,16,21
2.95,0.0,11.38,0.0,100.0,25.09,1,3,0,9,16,21
2.99,0.04,10.69,0.0,99.99,26.94,1,3,0,9,16,22
2.74,5.4,0.11,0.0,45.25,99.92,1,3,0,9,16,22
2.88,5.62,0.0,0.0,45.61,100.0,1,3,0,9,16,22
2.77,5.58,0.0,0.0,44.46,100.0,1,3,0,9,16,22
2.74,5.44,0.0,0.0,44.98,100.0,1,3,0,9,16,23
2.74,5.11,0.0,0.0,47.26,100.0,1,3,0,9,16,23
2.66,4.97,0.0,0.0,47.19,100.0,1,3,0,9,16,23
2.7,4.93,0.0,0.0,48.03,100.0,1,3,0,9,16,23
2.74,4.97,0.0,0.0,48.28,100.0,1,3,0,9,16,0
2.7,5.08,0.0,0.0,46.93,100.0,0,1,0,9,17,0
2.77,5.18,0.0,0.0,47.16,100.0,0,1,0,9,17,0
2.74,5.26,0.0,0.0,46.2,100.0,0,1,0,9,17,0
2.74,5.44,0.0,0.0,44.98,100.0,0,1,0,9,17,1
3.35,6.48,0.0,0.0,45.92,100.0,0,1,0,9,17,1
2.84,5.62,0.0,0.0,45.1,100.0,0,1,0,9,17,1
3.28,6.23,0.0,0.0,46.59,100.0,0,1,0,9,17,1
3.1,6.08,0.0,0.0,45.42,100.0,0,1,0,9,17,2
2.77,5.4,0.0,0.0,45.64,100.0,0,1,0,9,17,2
2.77,5.62,0.0,0.0,44.21,100.0,0,1,0,9,17,2
2.77,5.47,0.0,0.0,45.18,100.0,0,1,0,9,17,2
2.74,5.44,0.0,0.0,44.98,100.0,0,1,0,9,17,3
2.77,5.62,0.0,0.0,44.21,100.0,0,1,0,9,17,3
2.84,5.62,0.0,0.0,45.1,100.0,0,1,0,9,17,3
2.77,5.51,0.0,0.0,44.92,100.0,0,1,0,9,17,3
2.74,5.58,0.0,0.0,44.08,100.0,0,1,0,9,17,4
2.74,5.44,0.0,0.0,44.98,100.0,0,1,0,9,17,4
2.81,5.54,0.0,0.0,45.24,100.0,0,1,0,9,17,4
2.74,5.4,0.0,0.0,45.25,100.0,0,1,0,9,17,4
3.2,5.62,0.0,0.0,49.48,100.0,0,1,0,9,17,5
2.99,5.47,0.0,0.0,47.96,100.0,0,1,0,9,17,5
2.77,5.29,0.0,0.0,46.39,100.0,0,1,0,9,17,5
2.7,5.44,0.0,0.0,44.46,100.0,0,1,0,9,17,5
2.63,5.26,0.0,0.0,44.72,100.0,0,1,0,9,17,6
2.66,5.11,0.0,0.0,46.17,100.0,0,1,0,9,17,6
2.7,5.18,0.0,0.0,46.22,100.0,0,1,0,9,17,6
3.13,6.59,0.0,0.0,42.9,100.0,0,1,0,9,17,6
3.06,6.3,0.0,0.0,43.69,100.0,0,1,0,9,17,7
2.66,5.08,0.0,0.0,46.39,100.0,0,1,0,9,17,7
2.92,5.11,0.0,0.0,49.61,100.0,0,1,0,9,17,7
3.06,4.82,0.0,0.0,53.6,100.0,0,1,0,9,17,7
3.13,4.82,0.0,0.0,54.46,100.0,0,1,0,9,17,8
25.78,27.43,0.0,0.01,68.49,100.0,0,1,0,9,17,8
63.11,56.09,0.0,0.03,74.75,100.0,0,1,0,9,17,8
45.76,40.64,0.0,0.02,74.77,100.0,0,1,0,9,17,8
56.34,31.25,0.0,0.03,87.45,100.0,0,1,0,9,17,9
56.48,30.67,0.0,0.03,87.88,100.0,0,1,2,9,17,9
50.98,28.22,0.0,0.02,87.49,100.0,0,1,2,9,17,9
47.34,25.06,0.0,0.02,88.38,100.0,0,1,2,9,17,9
42.3,17.28,0.0,0.02,92.57,100.0,0,1,2,9,17,10
43.02,18.86,0.0,0.02,91.59,100.0,0,1,1,9,17,10
55.19,32.58,0.0,0.03,86.11,100.0,0,1,1,9,17,10
56.63,34.7,0.0,0.03,85.27,100.0,0,1,1,9,17,10
62.96,37.51,0.0,0.03,85.91,100.0,0,1,1,9,17,11
49.79,30.17,0.0,0.02,85.52,100.0,0,1,1,9,17,11
56.88,39.2,0.0,0.03,82.34,100.0,0,1,1,9,17,11
48.17,31.79,0.0,0.02,83.46,100.0,0,1,1,9,17,11
45.79,35.21,0.0,0.02,79.27,100.0,0,1,1,9,17,12
6.23,0.32,10.55,0.0,99.87,50.85,0,1,2,9,17,12
3.89,0.0,11.16,0.0,100.0,32.91,0,1,2,9,17,12
6.55,0.0,10.94,0.0,100.0,51.37,0,1,2,9,17,12
5.26,0.0,16.78,0.0,100.0,29.91,0,1,2,9,17,13
50.98,29.63,1.4,0.02,86.46,99.96,0,1,1,9,17,13
74.77,46.04,0.0,0.03,85.15,100.0,0,1,1,9,17,13
115.49,58.79,0.0,0.05,89.12,100.0,0,1,1,9,17,13
114.12,58.86,0.0,0.05,88.87,100.0,0,1,1,9,17,14
96.23,48.78,0.0,0.04,89.19,100.0,0,1,1,9,17,14
111.64,51.41,0.0,0.05,90.83,100.0,0,1,1,9,17,14
97.85,52.34,0.0,0.04,88.18,100.0,0,1,1,9,17,14
121.14,59.0,0.0,0.06,89.9,100.0,0,1,1,9,17,15
85.9,47.27,0.0,0.04,87.61,100.0,0,1,1,9,17,15
108.5,50.72,0.0,0.05,90.59,100.0,0,1,1,9,17,15
107.82,55.84,0.0,0.05,88.8,100.0,0,1,1,9,17,15
105.19,51.62,0.0,0.05,89.77,100.0,0,1,1,9,17,16
110.52,56.09,0.0,0.05,89.17,100.0,0,1,1,9,17,16
100.3,55.58,0.0,0.05,87.47,100.0,0,1,1,9,17,16
122.54,60.95,0.0,0.06,89.54,100.0,0,1,1,9,17,16
82.62,50.0,0.0,0.04,85.55,100.0,0,1,1,9,17,17
65.05,46.44,0.0,0.03,81.39,100.0,0,1,2,9,17,17
53.35,32.18,0.0,0.02,85.63,100.0,0,1,2,9,17,17
34.92,5.22,0.83,0.02,98.9,99.97,0,1,2,9,17,17
27.36,5.04,1.26,0.01,98.35,99.89,0,1,2,9,17,18
35.6,21.89,0.0,0.02,85.18,100.0,0,1,2,9,17,18
42.48,29.77,0.0,0.02,81.89,100.0,0,1,2,9,17,18
52.6,32.94,0.0,0.02,84.75,100.0,0,1,2,9,17,18
51.05,30.96,0.0,0.02,85.5,100.0,0,1,2,9,17,19
54.22,32.22,0.0,0.02,85.97,100.0,0,1,2,9,17,19
51.16,30.56,0.0,0.02,85.85,100.0,0,1,2,9,17,19
54.29,32.18,0.0,0.02,86.02,100.0,0,1,2,9,17,19
55.76,35.96,0.0,0.03,84.04,100.0,0,1,2,9,17,20
44.14,25.6,0.0,0.02,86.5,100.0,0,1,2,9,17,20
48.31,27.76,0.0,0.02,86.7,100.0,0,1,2,9,17,20
53.82,35.68,0.04,0.02,83.35,100.0,0,1,2,9,17,20
12.28,0.29,11.02,0.01,99.97,74.43,0,1,2,9,17,21
5.76,0.0,15.52,0.0,100.0,34.79,0,1,2,9,17,21
4.07,0.0,16.99,0.0,100.0,23.3,0,1,2,9,17,21
3.92,0.0,16.96,0.0,100.0,22.52,0,1,2,9,17,21
3.89,0.0,16.02,0.0,100.0,23.6,0,1,2,9,17,22
3.67,7.38,0.11,0.0,44.53,99.96,0,1,2,9,17,22
3.64,7.24,0.0,0.0,44.92,100.0,0,1,2,9,17,22
3.6,6.88,0.0,0.0,46.36,100.0,0,1,2,9,17,22
3.6,7.27,0.0,0.0,44.38,100.0,0,1,2,9,17,23
4.21,7.52,0.0,0.0,48.85,100.0,0,1,0,9,17,23
4.61,7.34,0.0,0.0,53.19,100.0,0,1,0,9,17,23
3.49,7.27,0.0,0.0,43.28,100.0,0,1,0,9,17,23
3.53,7.13,0.0,0.0,44.37,100.0,0,1,0,9,17,0
3.56,7.34,0.0,0.0,43.64,100.0,0,5,0,9,18,0
3.53,7.2,0.0,0.0,44.02,100.0,0,5,0,9,18,0
3.31,6.19,0.0,0.0,47.15,100.0,0,5,0,9,18,0
2.95,5.44,0.0,0.0,47.67,100.0,0,5,0,9,18,1
2.95,5.47,0.0,0.0,47.47,100.0,0,5,0,9,18,1
2.95,5.26,0.0,0.0,48.92,100.0,0,5,0,9,18,1
2.99,5.26,0.0,0.0,49.42,100.0,0,5,0,9,18,2
2.95,5.44,0.0,0.0,47.67,100.0,0,5,0,9,18,2
2.95,5.4,0.0,0.0,47.94,100.0,0,5,0,9,18,2
2.95,5.54,0.0,0.0,47.0,100.0,0,5,0,9,18,2
2.95,5.58,0.0,0.0,46.74,100.0,0,5,0,9,18,3
2.95,5.47,0.0,0.0,47.47,100.0,0,5,0,9,18,3
2.99,5.44,0.0,0.0,48.17,100.0,0,5,0,9,18,3
2.99,5.69,0.0,0.0,46.52,100.0,0,5,0,9,18,3
2.99,5.72,0.0,0.0,46.33,100.0,0,5,0,9,18,4
3.6,7.56,0.0,0.0,42.99,100.0,0,5,0,9,18,4
3.06,5.8,0.0,0.0,46.66,100.0,0,5,0,9,18,4
3.46,5.72,0.0,0.0,51.76,100.0,0,5,0,9,18,4
2.99,5.51,0.0,0.0,47.7,100.0,0,5,0,9,18,5
2.99,5.69,0.0,0.0,46.52,100.0,0,5,0,9,18,5
2.95,5.47,0.0,0.0,47.47,100.0,0,5,0,9,18,5
2.84,5.36,0.0,0.0,46.82,100.0,0,5,0,9,18,5
2.84,5.36,0.0,0.0,46.82,100.0,0,5,0,9,18,6
2.88,5.44,0.0,0.0,46.79,100.0,0,5,0,9,18,6
2.95,5.47,0.0,0.0,47.47,100.0,0,5,0,9,18,6
2.88,5.36,0.0,0.0,47.33,100.0,0,5,0,9,18,6
2.84,5.22,0.0,0.0,47.79,100.0,0,5,0,9,18,7
2.88,5.18,0.0,0.0,48.59,100.0,0,5,0,9,18,7
2.95,5.26,0.0,0.0,48.92,100.0,0,5,0,9,18,7
4.54,7.34,0.0,0.0,52.6,100.0,0,5,0,9,18,7
4.9,6.91,0.0,0.0,57.84,100.0,0,5,0,9,18,8
35.46,36.68,0.0,0.02,69.5,100.0,0,5,0,9,18,8
51.59,51.73,0.0,0.02,70.61,100.0,0,5,0,9,18,8
55.87,50.94,0.0,0.03,73.9,100.0,0,5,0,9,18,8
53.82,30.38,0.0,0.02,87.08,100.0,0,5,0,9,18,9
48.24,22.68,0.0,0.02,90.5,100.0,0,5,2,9,18,9
60.08,37.69,0.0,0.03,84.71,100.0,0,5,2,9,18,9
61.2,33.98,0.0,0.03,87.43,100.0,0,5,2,9,18,9
59.8,34.2,0.0,0.03,86.81,100.0,0,5,2,9,18,10
59.26,34.88,0.0,0.03,86.18,100.0,0,5,1,9,18,10
53.93,27.9,0.0,0.02,88.82,100.0,0,5,1,9,18,10
49.75,23.29,0.0,0.02,90.57,100.0,0,5,1,9,18,10
47.09,25.99,0.0,0.02,87.55,100.0,0,5,1,9,18,11
60.55,32.51,0.0,0.03,88.1,100.0,0,5,1,9,18,11
62.06,34.63,0.0,0.03,87.32,100.0,0,5,1,9,18,11
62.68,36.61,0.0,0.03,86.35,100.0,0,5,1,9,18,11
45.68,32.26,0.0,0.02,81.68,100.0,0,5,1,9,18,12
25.6,0.76,2.52,0.01,99.96,99.52,0,5,2,9,18,12
12.46,0.36,7.74,0.01,99.96,84.95,0,5,2,9,18,12
4.07,0.0,14.58,0.0,100.0,26.89,0,5,2,9,18,12
3.89,0.0,11.16,0.0,100.0,32.91,0,5,2,9,18,13
39.2,16.49,2.59,0.02,92.18,99.78,0,5,1,9,18,13
53.57,32.4,0.0,0.02,85.57,100.0,0,5,1,9,18,13
60.48,34.92,0.0,0.03,86.6,100.0,0,5,1,9,18,13
64.69,37.91,0.0,0.03,86.28,100.0,0,5,1,9,18,14
62.89,34.6,0.0,0.03,87.62,100.0,0,5,1,9,18,14
57.31,30.17,0.0,0.03,88.49,100.0,0,5,1,9,18,14
54.11,26.82,0.0,0.02,89.6,100.0,0,5,1,9,18,14
58.1,32.72,0.0,0.03,87.13,100.0,0,5,1,9,18,15
42.62,21.46,0.0,0.02,89.32,100.0,0,5,1,9,18,15
48.38,26.93,0.0,0.02,87.38,100.0,0,5,1,9,18,15
60.23,34.24,0.0,0.03,86.93,100.0,0,5,1,9,18,15
47.09,24.48,0.0,0.02,88.73,100.0,0,5,1,9,18,16
41.08,19.94,0.0,0.02,89.96,100.0,0,5,1,9,18,16
55.4,31.36,0.0,0.03,87.02,100.0,0,5,1,9,18,16
51.12,31.1,0.0,0.02,85.43,100.0,0,5,1,9,18,16
48.67,27.65,0.0,0.02,86.95,100.0,0,5,1,9,18,17
43.02,19.94,0.0,0.02,90.73,100.0,0,5,2,9,18,17
54.0,32.47,0.0,0.02,85.7,100.0,0,5,2,9,18,17
32.22,2.34,0.86,0.01,99.74,99.96,0,5,2,9,18,17
31.28,6.41,0.47,0.01,97.96,99.99,0,5,2,9,18,18
37.26,18.65,0.0,0.02,89.42,100.0,0,5,2,9,18,18
55.73,42.77,0.0,0.03,79.33,100.0,0,5,2,9,18,18
48.67,30.31,0.0,0.02,84.88,100.0,0,5,2,9,18,18
42.01,23.47,0.0,0.02,87.3,100.0,0,5,2,9,18,19
47.7,29.34,0.0,0.02,85.18,100.0,0,5,2,9,18,19
45.68,26.5,0.0,0.02,86.5,100.0,0,5,2,9,18,19
49.18,22.54,0.0,0.02,90.91,100.0,0,5,2,9,18,19
66.35,39.49,0.0,0.03,85.93,100.0,0,5,2,9,18,20
40.93,14.0,0.0,0.02,94.62,100.0,0,5,2,9,18,20
43.78,14.98,0.0,0.02,94.61,100.0,0,5,2,9,18,20
41.44,15.84,0.0,0.02,93.41,100.0,0,5,2,9,18,20
42.37,17.24,0.22,0.02,92.63,100.0,0,5,2,9,18,21
27.29,1.51,2.02,0.01,99.85,99.73,0,5,2,9,18,21
4.86,0.0,16.78,0.0,100.0,27.82,0,5,2,9,18,21
3.67,0.0,17.28,0.0,100.0,20.78,0,5,2,9,18,21
3.6,0.0,16.49,0.0,100.0,21.33,0,5,2,9,18,22
3.31,6.23,0.07,0.0,46.92,99.98,0,5,2,9,18,22
3.38,6.73,0.0,0.0,44.88,100.0,0,5,2,9,18,22
3.35,7.34,0.0,0.0,41.52,100.0,0,5,2,9,18,22
4.46,8.17,0.0,0.0,47.92,100.0,0,5,2,9,18,23
3.96,6.98,0.0,0.0,49.35,100.0,0,5,0,9,18,23
3.2,5.76,0.0,0.0,48.56,100.0,0,5,0,9,18,23
3.2,5.98,0.0,0.0,47.18,100.0,0,5,0,9,18,23
3.2,6.62,0.0,0.0,43.52,100.0,0,5,0,9,18,0
2.92,5.76,0.0,0.0,45.22,100.0,0,6,0,9,19,0
2.74,5.26,0.0,0.0,46.2,100.0,0,6,0,9,19,0
2.66,5.18,0.0,0.0,45.68,100.0,0,6,0,9,19,0
2.66,5.08,0.0,0.0,46.39,100.0,0,6,0,9,19,1
2.7,5.18,0.0,0.0,46.22,100.0,0,6,0,9,19,1
2.66,5.11,0.0,0.0,46.17,100.0,0,6,0,9,19,1
2.74,5.18,0.0,0.0,46.76,100.0,0,6,0,9,19,1
2.77,5.15,0.0,0.0,47.37,100.0,0,6,0,9,19,2
2.74,5.36,0.0,0.0,45.52,100.0,0,6,0,9,19,2
2.77,5.26,0.0,0.0,46.6,100.0,0,6,0,9,19,2
2.74,5.11,0.0,0.0,47.26,100.0,0,6,0,9,19,2
2.74,5.15,0.0,0.0,46.97,100.0,0,6,0,9,19,3
2.81,5.08,0.0,0.0,48.4,100.0,0,6,0,9,19,3
2.77,5.22,0.0,0.0,46.87,100.0,0,6,0,9,19,3
2.74,5.22,0.0,0.0,46.48,100.0,0,6,0,9,19,3
3.82,6.8,0.0,0.0,48.98,100.0,0,6,0,9,19,4
3.89,7.02,0.0,0.0,48.47,100.0,0,6,0,9,19,4
2.7,5.04,0.0,0.0,47.22,100.0,0,6,0,9,19,4
2.77,5.04,0.0,0.0,48.17,100.0,0,6,0,9,19,4
2.74,5.15,0.0,0.0,46.97,100.0,0,6,0,9,19,5
2.81,5.33,0.0,0.0,46.64,100.0,0,6,0,9,19,5
2.7,5.26,0.0,0.0,45.67,100.0,0,6,0,9,19,5
2.7,5.26,0.0,0.0,45.67,100.0,0,6,0,9,19,6
2.74,5.04,0.0,0.0,47.76,100.0,0,6,0,9,19,6
2.66,4.9,0.0,0.0,47.71,100.0,0,6,0,9,19,6
2.66,5.0,0.0,0.0,46.97,100.0,0,6,0,9,19,6
2.66,5.04,0.0,0.0,46.68,100.0,0,6,0,9,19,7
2.66,4.9,0.0,0.0,47.71,100.0,0,6,0,9,19,7
2.92,5.0,0.0,0.0,50.43,100.0,0,6,0,9,19,7
4.61,6.05,0.0,0.0,60.61,100.0,0,6,0,9,19,7
4.9,6.23,0.0,0.0,61.82,100.0,0,6,0,9,19,8
25.45,23.15,0.0,0.01,73.97,100.0,0,6,0,9,19,8
61.09,54.07,0.0,0.03,74.88,100.0,0,6,0,9,19,8
34.99,24.73,0.0,0.02,81.66,100.0,0,6,0,9,19,8
37.3,9.54,0.0,0.02,96.88,100.0,0,6,0,9,19,9
54.65,27.97,0.0,0.03,89.02,100.0,0,6,2,9,19,9
55.01,30.28,0.0,0.03,87.61,100.0,0,6,2,9,19,9
37.76,10.15,0.0,0.02,96.57,100.0,0,6,2,9,19,9
36.72,8.71,0.0,0.02,97.3,100.0,0,6,2,9,19,10
37.22,10.22,0.0,0.02,96.43,100.0,0,6,1,9,19,10
39.67,10.19,0.0,0.02,96.86,100.0,0,6,1,9,19,10
43.09,14.22,0.0,0.02,94.96,100.0,0,6,1,9,19,10
43.34,14.8,0.0,0.02,94.63,100.0,0,6,1,9,19,11
45.76,17.14,0.0,0.02,93.65,100.0,0,6,1,9,19,11
40.25,14.72,0.0,0.02,93.92,100.0,0,6,1,9,19,11
48.06,22.82,0.0,0.02,90.33,100.0,0,6,1,9,19,11
38.59,20.74,0.4,0.02,88.08,99.99,0,6,1,9,19,12
5.36,0.0,17.46,0.0,100.0,29.35,0,6,2,9,19,12
4.97,0.0,17.24,0.0,100.0,27.7,0,6,2,9,19,12
4.46,0.0,16.52,0.0,100.0,26.06,0,6,2,9,19,12
4.9,0.0,16.88,0.0,100.0,27.88,0,6,2,9,19,13
30.74,8.71,5.04,0.01,96.21,98.68,0,6,1,9,19,13
41.58,13.03,0.0,0.02,95.42,100.0,0,6,1,9,19,13
43.27,14.11,0.0,0.02,95.07,100.0,0,6,1,9,19,13
44.1,14.76,0.0,0.02,94.83,100.0,0,6,1,9,19,14
42.7,12.92,0.0,0.02,95.71,100.0,0,6,1,9,19,14
38.7,13.61,0.0,0.02,94.34,100.0,0,6,1,9,19,14
44.93,17.68,0.0,0.02,93.05,100.0,0,6,1,9,19,14
43.42,15.48,0.0,0.02,94.19,100.0,0,6,1,9,19,15
45.86,16.09,0.0,0.02,94.36,100.0,0,6,1,9,19,15
37.15,13.46,0.0,0.02,94.02,100.0,0,6,1,9,19,15
40.61,18.25,0.0,0.02,91.21,100.0,0,6,1,9,19,15
42.52,23.08,0.0,0.02,87.89,100.0,0,6,1,9,19,16
50.58,30.42,0.0,0.02,85.7,100.0,0,6,1,9,19,16
52.38,30.96,0.0,0.02,86.09,100.0,0,6,1,9,19,16
43.16,19.8,0.0,0.02,90.89,100.0,0,6,1,9,19,16
51.62,29.23,0.0,0.02,87.02,100.0,0,6,1,9,19,17
59.44,36.14,0.0,0.03,85.45,100.0,0,6,2,9,19,17
51.66,26.57,0.0,0.02,88.93,100.0,0,6,2,9,19,17
39.71,14.22,0.0,0.02,94.15,100.0,0,6,2,9,19,17
36.47,17.64,0.76,0.02,90.02,99.98,0,6,2,9,19,18
4.0,0.0,6.73,0.0,100.0,51.09,0,6,2,9,19,18
3.85,0.0,9.9,0.0,100.0,36.24,0,6,2,9,19,18
3.71,0.0,17.42,0.0,100.0,20.83,0,6,2,9,19,18
3.67,0.0,17.53,0.0,100.0,20.49,0,6,2,9,19,19
3.6,0.0,17.78,0.0,100.0,19.84,0,6,2,9,19,19
3.6,0.0,17.89,0.0,100.0,19.73,0,6,2,9,19,19
3.64,0.0,17.57,0.0,100.0,20.29,0,6,2,9,19,19
3.64,0.0,17.42,0.0,100.0,20.45,0,6,2,9,19,20
3.67,0.0,17.06,0.0,100.0,21.03,0,6,2,9,19,20
3.64,0.0,17.14,0.0,100.0,20.77,0,6,2,9,19,20
3.64,0.0,16.85,0.0,100.0,21.12,0,6,2,9,19,20
3.71,0.0,15.44,0.0,100.0,23.36,0,6,2,9,19,21
3.71,0.0,16.09,0.0,100.0,22.47,0,6,2,9,19,21
3.31,0.0,12.2,0.0,100.0,26.18,0,6,2,9,19,21
3.74,0.0,16.2,0.0,100.0,22.49,0,6,2,9,19,21
3.31,0.0,12.31,0.0,100.0,25.97,0,6,2,9,19,22
2.92,6.26,0.04,0.0,42.27,99.99,0,6,2,9,19,22
2.92,6.3,0.0,0.0,42.05,100.0,0,6,2,9,19,22
2.92,6.34,0.0,0.0,41.83,100.0,0,6,2,9,19,22
2.92,6.05,0.0,0.0,43.47,100.0,0,6,2,9,19,23
2.74,4.61,0.0,0.0,51.09,100.0,0,6,0,9,19,23
2.7,4.46,0.0,0.0,51.79,100.0,0,6,0,9,19,23
2.66,4.43,0.0,0.0,51.48,100.0,0,6,0,9,19,23
2.66,4.64,0.0,0.0,49.73,100.0,0,6,0,9,19,0
2.7,4.64,0.0,0.0,50.29,100.0,0,4,0,9,20,0
2.77,4.79,0.0,0.0,50.06,100.0,0,4,0,9,20,0
3.35,6.7,0.0,0.0,44.72,100.0,0,4,0,9,20,0
2.77,4.97,0.0,0.0,48.68,100.0,0,4,0,9,20,1
2.7,4.72,0.0,0.0,49.65,100.0,0,4,0,9,20,1
2.7,4.64,0.0,0.0,50.29,100.0,0,4,0,9,20,1
2.66,4.43,0.0,0.0,51.48,100.0,0,4,0,9,20,1
2.74,4.61,0.0,0.0,51.09,100.0,0,4,0,9,20,2
2.7,4.72,0.0,0.0,49.65,100.0,0,4,0,9,20,2
2.7,4.75,0.0,0.0,49.42,100.0,0,4,0,9,20,2
3.1,5.8,0.0,0.0,47.14,100.0,0,4,0,9,20,3
3.35,6.48,0.0,0.0,45.92,100.0,0,4,0,9,20,3
2.92,5.11,0.0,0.0,49.61,100.0,0,4,0,9,20,3
2.7,4.86,0.0,0.0,48.56,100.0,0,4,0,9,20,3
2.66,4.79,0.0,0.0,48.55,100.0,0,4,0,9,20,4
2.74,4.97,0.0,0.0,48.28,100.0,0,4,0,9,20,4
2.92,5.44,0.0,0.0,47.29,100.0,0,4,0,9,20,4
3.28,6.3,0.0,0.0,46.18,100.0,0,4,0,9,20,4
2.77,4.82,0.0,0.0,49.83,100.0,0,4,0,9,20,5
2.66,4.82,0.0,0.0,48.32,100.0,0,4,0,9,20,5
2.66,5.0,0.0,0.0,46.97,100.0,0,4,0,9,20,5
2.66,5.18,0.0,0.0,45.68,100.0,0,4,0,9,20,5
2.66,5.0,0.0,0.0,46.97,100.0,0,4,0,9,20,6
2.7,4.93,0.0,0.0,48.03,100.0,0,4,0,9,20,6
2.63,4.93,0.0,0.0,47.07,100.0,0,4,0,9,20,6
2.66,4.97,0.0,0.0,47.19,100.0,0,4,0,9,20,7
2.63,4.68,0.0,0.0,48.99,100.0,0,4,0,9,20,7
2.66,4.72,0.0,0.0,49.1,100.0,0,4,0,9,20,7
2.81,4.54,0.0,0.0,52.63,100.0,0,4,0,9,20,7
3.96,5.87,0.0,0.0,55.93,100.0,0,4,0,9,20,8
34.7,33.23,0.0,0.02,72.22,100.0,0,4,0,9,20,8
41.47,41.8,0.0,0.02,70.43,100.0,0,4,0,9,20,8
48.42,40.18,0.0,0.02,76.95,100.0,0,4,0,9,20,8
41.11,18.25,0.0,0.02,91.4,100.0,0,4,0,9,20,9
46.12,24.44,0.0,0.02,88.36,100.0,0,4,2,9,20,9
38.63,16.34,0.0,0.02,92.1,100.0,0,4,2,9,20,9
38.27,16.34,0.0,0.02,91.97,100.0,0,4,2,9,20,9
39.02,17.21,0.0,0.02,91.5,100.0,0,4,2,9,20,10
38.81,15.48,0.0,0.02,92.88,100.0,0,4,1,9,20,10
43.56,19.37,0.0,0.02,91.37,100.0,0,4,1,9,20,10
54.04,29.38,0.0,0.02,87.86,100.0,0,4,1,9,20,10
54.54,29.59,0.0,0.03,87.9,100.0,0,4,1,9,20,11
50.76,28.69,0.0,0.02,87.06,100.0,0,4,1,9,20,11
49.1,27.25,0.0,0.02,87.44,100.0,0,4,1,9,20,11
59.98,33.34,0.0,0.03,87.4,100.0,0,4,1,9,20,11
34.78,14.87,0.22,0.02,91.95,100.0,0,4,1,9,20,12
26.78,1.33,2.02,0.01,99.88,99.72,0,4,2,9,20,12
10.15,0.22,8.68,0.0,99.98,76.0,0,4,2,9,20,12
3.67,0.0,10.87,0.0,100.0,31.99,0,4,2,9,20,12
4.28,0.0,14.33,0.0,100.0,28.62,0,4,2,9,20,13
31.36,10.76,2.99,0.01,94.59,99.55,0,4,1,9,20,13
61.16,38.63,0.0,0.03,84.55,100.0,0,4,1,9,20,13
64.4,39.85,0.0,0.03,85.04,100.0,0,4,1,9,20,13
61.99,37.04,0.0,0.03,85.84,100.0,0,4,1,9,20,14
60.12,37.37,0.0,0.03,84.93,100.0,0,4,1,9,20,14
48.85,27.86,0.0,0.02,86.87,100.0,0,4,1,9,20,14
45.47,23.51,0.0,0.02,88.83,100.0,0,4,1,9,20,14
55.3,32.8,0.0,0.03,86.01,100.0,0,4,1,9,20,15
48.13,28.08,0.0,0.02,86.37,100.0,0,4,1,9,20,15
51.8,29.92,0.0,0.02,86.59,100.0,0,4,1,9,20,15
70.49,45.43,0.0,0.03,84.06,100.0,0,4,1,9,20,15
54.32,29.02,0.0,0.02,88.2,100.0,0,4,1,9,20,16
65.23,39.46,0.0,0.03,85.56,100.0,0,4,1,9,20,16
43.16,19.3,0.0,0.02,91.29,100.0,0,4,1,9,20,16
56.41,32.83,0.0,0.03,86.43,100.0,0,4,1,9,20,16
51.3,28.84,0.0,0.02,87.17,100.0,0,4,1,9,20,17
50.33,29.41,0.0,0.02,86.34,100.0,0,4,2,9,20,17
55.19,31.28,0.11,0.03,87.0,100.0,0,4,2,9,20,17
29.09,1.44,0.86,0.01,99.88,99.96,0,4,2,9,20,17
30.31,6.34,0.47,0.01,97.88,99.99,0,4,2,9,20,18
37.66,19.51,0.0,0.02,88.79,100.0,0,4,2,9,20,18
52.81,38.88,0.0,0.02,80.53,100.0,0,4,2,9,20,18
39.42,20.02,0.0,0.02,89.16,100.0,0,4,2,9,20,18
44.17,25.52,0.0,0.02,86.59,100.0,0,4,2,9,20,19
57.13,32.72,0.0,0.03,86.78,100.0,0,4,2,9,20,19
54.22,34.09,0.0,0.02,84.66,100.0,0,4,2,9,20,19
45.04,24.59,0.0,0.02,87.77,100.0,0,4,2,9,20,19
